,id,date,days_after_open,day_of_week,hours_after_open,drink_id,quantity,raining,study_area_id,location_name,dist_to_cafe,drink_name,order_sales
263,263,2019-07-26,4,Fri,2,1,2,No,0,Fisher Library (F03),70.0,Ristretto,6.6
264,264,2019-07-26,4,Fri,2,0,3,No,5,Carslaw (F07),150.0,Espresso,10.5
265,265,2019-07-26,4,Fri,2,12,1,No,2,The Quarter (A16),400.0,Chai Latte (S),3.6
266,266,2019-07-26,4,Fri,2,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
267,267,2019-07-26,4,Fri,2,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
268,268,2019-07-26,4,Fri,2,16,1,No,5,Carslaw (F07),150.0,Hot Chocolate (S),3.8
269,269,2019-07-26,4,Fri,2,0,1,No,2,The Quarter (A16),400.0,Espresso,3.5
270,270,2019-07-26,4,Fri,3,12,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
271,271,2019-07-26,4,Fri,3,10,1,Yes,1,Law Library (F10),84.0,Cappuccino (S),4.0
272,272,2019-07-26,4,Fri,3,15,2,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),9.2
273,273,2019-07-26,4,Fri,3,16,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
274,274,2019-07-26,4,Fri,4,16,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (S),3.8
275,275,2019-07-26,4,Fri,4,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
276,276,2019-07-26,4,Fri,4,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
277,277,2019-07-26,4,Fri,4,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
278,278,2019-07-26,4,Fri,4,13,2,No,5,Carslaw (F07),150.0,Mocha (L),10.8
279,279,2019-07-26,4,Fri,4,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
280,280,2019-07-26,4,Fri,4,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
281,281,2019-07-26,4,Fri,4,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
282,282,2019-07-26,4,Fri,5,11,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
283,283,2019-07-27,5,Sat,0,3,2,No,5,Carslaw (F07),150.0,Long Black (L),8.0
284,284,2019-07-27,5,Sat,0,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
285,285,2019-07-27,5,Sat,0,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
286,286,2019-07-27,5,Sat,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
287,287,2019-07-27,5,Sat,0,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
288,288,2019-07-27,5,Sat,0,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
289,289,2019-07-27,5,Sat,0,16,2,No,1,Law Library (F10),84.0,Hot Chocolate (S),7.6
290,290,2019-07-27,5,Sat,0,15,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),4.6
291,291,2019-07-27,5,Sat,0,1,1,No,0,Fisher Library (F03),70.0,Ristretto,3.3
292,292,2019-07-27,5,Sat,1,0,1,Yes,1,Law Library (F10),84.0,Espresso,3.5
293,293,2019-07-27,5,Sat,1,5,1,Yes,0,Fisher Library (F03),70.0,Flat White (L),4.9
294,294,2019-07-27,5,Sat,1,11,1,Yes,5,Carslaw (F07),150.0,Chai Latte (L),4.4
295,295,2019-07-27,5,Sat,1,12,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
296,296,2019-07-27,5,Sat,1,7,1,Yes,0,Fisher Library (F03),70.0,Latte (L),4.9
297,297,2019-07-27,5,Sat,1,15,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
298,298,2019-07-27,5,Sat,1,9,1,Yes,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
299,299,2019-07-27,5,Sat,2,6,2,No,5,Carslaw (F07),150.0,Flat White (S),8.0
300,300,2019-07-27,5,Sat,2,5,1,No,5,Carslaw (F07),150.0,Flat White (L),4.9
301,301,2019-07-27,5,Sat,2,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
302,302,2019-07-27,5,Sat,2,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
303,303,2019-07-27,5,Sat,2,12,2,No,5,Carslaw (F07),150.0,Chai Latte (S),7.2
304,304,2019-07-27,5,Sat,2,16,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (S),3.8
305,305,2019-07-27,5,Sat,2,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
306,306,2019-07-27,5,Sat,2,8,1,No,3,Abercrombie (H70),700.0,Latte (S),4.0
307,307,2019-07-27,5,Sat,2,1,2,No,0,Fisher Library (F03),70.0,Ristretto,6.6
308,308,2019-07-27,5,Sat,3,2,1,Yes,0,Fisher Library (F03),70.0,Macchiato,3.8
309,309,2019-07-27,5,Sat,3,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
310,310,2019-07-27,5,Sat,3,14,1,Yes,5,Carslaw (F07),150.0,Mocha (S),4.5
311,311,2019-07-27,5,Sat,4,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
312,312,2019-07-27,5,Sat,4,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
313,313,2019-07-27,5,Sat,4,1,1,No,0,Fisher Library (F03),70.0,Ristretto,3.3
314,314,2019-07-27,5,Sat,4,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
315,315,2019-07-27,5,Sat,4,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
316,316,2019-07-27,5,Sat,4,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
317,317,2019-07-27,5,Sat,5,11,2,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (L),8.8
318,318,2019-07-27,5,Sat,5,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
319,319,2019-07-27,5,Sat,5,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
320,320,2019-07-27,5,Sat,5,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
321,321,2019-07-28,6,Sun,0,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
322,322,2019-07-28,6,Sun,0,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
323,323,2019-07-28,6,Sun,0,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
324,324,2019-07-28,6,Sun,0,13,2,No,5,Carslaw (F07),150.0,Mocha (L),10.8
325,325,2019-07-28,6,Sun,0,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
326,326,2019-07-28,6,Sun,0,15,1,No,2,The Quarter (A16),400.0,Hot Chocolate (L),4.6
327,327,2019-07-28,6,Sun,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
328,328,2019-07-28,6,Sun,0,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
329,329,2019-07-28,6,Sun,0,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
330,330,2019-07-28,6,Sun,0,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
331,331,2019-07-28,6,Sun,1,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
332,332,2019-07-28,6,Sun,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
333,333,2019-07-28,6,Sun,1,0,1,No,4,Brennan MacCallum (A18),350.0,Espresso,3.5
334,334,2019-07-28,6,Sun,1,4,1,No,1,Law Library (F10),84.0,Long Black (S),3.8
335,335,2019-07-28,6,Sun,1,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
336,336,2019-07-28,6,Sun,1,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
337,337,2019-07-28,6,Sun,1,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
338,338,2019-07-28,6,Sun,1,13,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (L),5.4
339,339,2019-07-28,6,Sun,1,0,2,No,1,Law Library (F10),84.0,Espresso,7.0
340,340,2019-07-28,6,Sun,2,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
341,341,2019-07-28,6,Sun,2,3,1,No,4,Brennan MacCallum (A18),350.0,Long Black (L),4.0
342,342,2019-07-28,6,Sun,2,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
343,343,2019-07-28,6,Sun,2,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
344,344,2019-07-28,6,Sun,2,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
345,345,2019-07-28,6,Sun,2,14,1,No,1,Law Library (F10),84.0,Mocha (S),4.5
346,346,2019-07-28,6,Sun,2,2,1,No,4,Brennan MacCallum (A18),350.0,Macchiato,3.8
347,347,2019-07-28,6,Sun,2,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
348,348,2019-07-28,6,Sun,2,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
349,349,2019-07-28,6,Sun,3,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
350,350,2019-07-28,6,Sun,3,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
351,351,2019-07-28,6,Sun,3,2,1,No,6,Peter Nicol Russell (PNR),950.0,Macchiato,3.8
352,352,2019-07-28,6,Sun,3,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
353,353,2019-07-28,6,Sun,3,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
354,354,2019-07-28,6,Sun,3,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
355,355,2019-07-28,6,Sun,3,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
356,356,2019-07-28,6,Sun,3,7,1,No,2,The Quarter (A16),400.0,Latte (L),4.9
357,357,2019-07-28,6,Sun,3,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
358,358,2019-07-28,6,Sun,4,3,1,Yes,1,Law Library (F10),84.0,Long Black (L),4.0
359,359,2019-07-28,6,Sun,4,1,1,Yes,0,Fisher Library (F03),70.0,Ristretto,3.3
360,360,2019-07-28,6,Sun,5,0,4,No,1,Law Library (F10),84.0,Espresso,14.0
361,361,2019-07-28,6,Sun,5,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
362,362,2019-07-28,6,Sun,5,10,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (S),4.0
363,363,2019-07-28,6,Sun,5,1,1,No,3,Abercrombie (H70),700.0,Ristretto,3.3
364,364,2019-07-28,6,Sun,5,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
365,365,2019-07-28,6,Sun,5,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
366,366,2019-07-28,6,Sun,5,5,2,No,5,Carslaw (F07),150.0,Flat White (L),9.8
367,367,2019-07-29,7,Mon,0,1,1,No,0,Fisher Library (F03),70.0,Ristretto,3.3
368,368,2019-07-29,7,Mon,0,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
369,369,2019-07-29,7,Mon,0,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
370,370,2019-07-29,7,Mon,0,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
371,371,2019-07-29,7,Mon,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
372,372,2019-07-29,7,Mon,0,14,2,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),9.0
373,373,2019-07-29,7,Mon,0,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
374,374,2019-07-29,7,Mon,0,15,1,No,2,The Quarter (A16),400.0,Hot Chocolate (L),4.6
375,375,2019-07-29,7,Mon,0,8,2,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),8.0
376,376,2019-07-29,7,Mon,0,4,1,No,1,Law Library (F10),84.0,Long Black (S),3.8
377,377,2019-07-29,7,Mon,1,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
378,378,2019-07-29,7,Mon,1,9,1,No,3,Abercrombie (H70),700.0,Cappuccino (L),4.9
379,379,2019-07-29,7,Mon,1,3,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (L),4.0
380,380,2019-07-29,7,Mon,1,11,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (L),4.4
381,381,2019-07-29,7,Mon,1,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
382,382,2019-07-29,7,Mon,1,3,1,No,4,Brennan MacCallum (A18),350.0,Long Black (L),4.0
383,383,2019-07-29,7,Mon,1,15,3,No,2,The Quarter (A16),400.0,Hot Chocolate (L),13.799999999999999
384,384,2019-07-29,7,Mon,1,6,2,No,1,Law Library (F10),84.0,Flat White (S),8.0
385,385,2019-07-29,7,Mon,1,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
386,386,2019-07-29,7,Mon,1,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
387,387,2019-07-29,7,Mon,1,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
388,388,2019-07-29,7,Mon,2,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
389,389,2019-07-29,7,Mon,2,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
390,390,2019-07-29,7,Mon,2,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
391,391,2019-07-29,7,Mon,2,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
392,392,2019-07-29,7,Mon,2,2,1,NA,-1,,,Macchiato,3.8
393,393,2019-07-29,7,Mon,2,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
394,394,2019-07-29,7,Mon,2,13,2,No,4,Brennan MacCallum (A18),350.0,Mocha (L),10.8
395,395,2019-07-29,7,Mon,2,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
396,396,2019-07-29,7,Mon,2,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
397,397,2019-07-29,7,Mon,2,9,1,No,3,Abercrombie (H70),700.0,Cappuccino (L),4.9
398,398,2019-07-29,7,Mon,2,12,3,No,5,Carslaw (F07),150.0,Chai Latte (S),10.8
399,399,2019-07-29,7,Mon,3,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
400,400,2019-07-29,7,Mon,3,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
401,401,2019-07-29,7,Mon,3,0,1,No,1,Law Library (F10),84.0,Espresso,3.5
402,402,2019-07-29,7,Mon,3,11,1,No,5,Carslaw (F07),150.0,Chai Latte (L),4.4
403,403,2019-07-29,7,Mon,3,16,2,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),7.6
404,404,2019-07-29,7,Mon,3,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
405,405,2019-07-29,7,Mon,3,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
406,406,2019-07-29,7,Mon,3,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
407,407,2019-07-29,7,Mon,4,15,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
408,408,2019-07-29,7,Mon,4,7,1,Yes,1,Law Library (F10),84.0,Latte (L),4.9
409,409,2019-07-29,7,Mon,4,12,1,Yes,1,Law Library (F10),84.0,Chai Latte (S),3.6
410,410,2019-07-29,7,Mon,5,0,1,No,4,Brennan MacCallum (A18),350.0,Espresso,3.5
411,411,2019-07-29,7,Mon,5,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
412,412,2019-07-29,7,Mon,5,7,1,No,4,Brennan MacCallum (A18),350.0,Latte (L),4.9
413,413,2019-07-29,7,Mon,5,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
414,414,2019-07-29,7,Mon,5,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
415,415,2019-07-29,7,Mon,5,5,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (L),4.9
416,416,2019-07-30,8,Tue,0,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
417,417,2019-07-30,8,Tue,0,10,1,No,0,Fisher Library (F03),70.0,Cappuccino (S),4.0
418,418,2019-07-30,8,Tue,0,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
419,419,2019-07-30,8,Tue,0,3,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (L),4.0
420,420,2019-07-30,8,Tue,0,2,1,No,2,The Quarter (A16),400.0,Macchiato,3.8
421,421,2019-07-30,8,Tue,0,8,2,No,1,Law Library (F10),84.0,Latte (S),8.0
422,422,2019-07-30,8,Tue,0,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
423,423,2019-07-30,8,Tue,0,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
424,424,2019-07-30,8,Tue,0,5,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (L),4.9
425,425,2019-07-30,8,Tue,0,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
426,426,2019-07-30,8,Tue,1,11,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
427,427,2019-07-30,8,Tue,1,15,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
428,428,2019-07-30,8,Tue,1,0,1,Yes,0,Fisher Library (F03),70.0,Espresso,3.5
429,429,2019-07-30,8,Tue,1,13,1,Yes,1,Law Library (F10),84.0,Mocha (L),5.4
430,430,2019-07-30,8,Tue,1,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
431,431,2019-07-30,8,Tue,1,5,1,NA,-1,,,Flat White (L),4.9
432,432,2019-07-30,8,Tue,1,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
433,433,2019-07-30,8,Tue,2,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
434,434,2019-07-30,8,Tue,2,16,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (S),3.8
435,435,2019-07-30,8,Tue,2,0,1,No,2,The Quarter (A16),400.0,Espresso,3.5
436,436,2019-07-30,8,Tue,2,3,1,No,4,Brennan MacCallum (A18),350.0,Long Black (L),4.0
437,437,2019-07-30,8,Tue,2,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
438,438,2019-07-30,8,Tue,2,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
439,439,2019-07-30,8,Tue,2,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
440,440,2019-07-30,8,Tue,2,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
441,441,2019-07-30,8,Tue,2,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
442,442,2019-07-30,8,Tue,2,11,1,No,3,Abercrombie (H70),700.0,Chai Latte (L),4.4
443,443,2019-07-30,8,Tue,2,10,1,No,2,The Quarter (A16),400.0,Cappuccino (S),4.0
444,444,2019-07-30,8,Tue,2,15,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
445,445,2019-07-30,8,Tue,2,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
446,446,2019-07-30,8,Tue,3,14,1,No,1,Law Library (F10),84.0,Mocha (S),4.5
447,447,2019-07-30,8,Tue,3,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
448,448,2019-07-30,8,Tue,3,9,1,No,5,Carslaw (F07),150.0,Cappuccino (L),4.9
449,449,2019-07-30,8,Tue,3,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
450,450,2019-07-30,8,Tue,3,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
451,451,2019-07-30,8,Tue,3,6,1,No,4,Brennan MacCallum (A18),350.0,Flat White (S),4.0
452,452,2019-07-30,8,Tue,3,7,2,No,1,Law Library (F10),84.0,Latte (L),9.8
453,453,2019-07-30,8,Tue,3,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
454,454,2019-07-30,8,Tue,3,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
455,455,2019-07-30,8,Tue,3,6,3,No,0,Fisher Library (F03),70.0,Flat White (S),12.0
456,456,2019-07-30,8,Tue,3,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
457,457,2019-07-30,8,Tue,4,6,2,No,6,Peter Nicol Russell (PNR),950.0,Flat White (S),8.0
458,458,2019-07-30,8,Tue,4,0,1,No,4,Brennan MacCallum (A18),350.0,Espresso,3.5
459,459,2019-07-30,8,Tue,4,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
460,460,2019-07-30,8,Tue,4,6,1,No,0,Fisher Library (F03),70.0,Flat White (S),4.0
461,461,2019-07-30,8,Tue,4,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
462,462,2019-07-30,8,Tue,4,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
463,463,2019-07-30,8,Tue,4,8,2,No,4,Brennan MacCallum (A18),350.0,Latte (S),8.0
464,464,2019-07-30,8,Tue,4,0,2,No,3,Abercrombie (H70),700.0,Espresso,7.0
465,465,2019-07-30,8,Tue,4,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
466,466,2019-07-30,8,Tue,5,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
467,467,2019-07-30,8,Tue,5,1,1,No,6,Peter Nicol Russell (PNR),950.0,Ristretto,3.3
468,468,2019-07-30,8,Tue,5,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
469,469,2019-07-30,8,Tue,5,15,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),4.6
470,470,2019-07-30,8,Tue,5,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
471,471,2019-07-30,8,Tue,5,0,2,No,6,Peter Nicol Russell (PNR),950.0,Espresso,7.0
472,472,2019-07-30,8,Tue,5,6,1,No,2,The Quarter (A16),400.0,Flat White (S),4.0
473,473,2019-07-30,8,Tue,5,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
474,474,2019-07-31,9,Wed,0,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
475,475,2019-07-31,9,Wed,0,11,2,No,1,Law Library (F10),84.0,Chai Latte (L),8.8
476,476,2019-07-31,9,Wed,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
477,477,2019-07-31,9,Wed,0,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
478,478,2019-07-31,9,Wed,0,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
479,479,2019-07-31,9,Wed,0,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
480,480,2019-07-31,9,Wed,0,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
481,481,2019-07-31,9,Wed,0,1,4,No,1,Law Library (F10),84.0,Ristretto,13.2
482,482,2019-07-31,9,Wed,0,2,1,No,4,Brennan MacCallum (A18),350.0,Macchiato,3.8
483,483,2019-07-31,9,Wed,0,10,2,No,0,Fisher Library (F03),70.0,Cappuccino (S),8.0
484,484,2019-07-31,9,Wed,0,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
485,485,2019-07-31,9,Wed,0,8,2,NA,-1,,,Latte (S),8.0
486,486,2019-07-31,9,Wed,1,0,2,No,0,Fisher Library (F03),70.0,Espresso,7.0
487,487,2019-07-31,9,Wed,1,11,1,No,3,Abercrombie (H70),700.0,Chai Latte (L),4.4
488,488,2019-07-31,9,Wed,1,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
489,489,2019-07-31,9,Wed,1,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
490,490,2019-07-31,9,Wed,1,9,1,No,3,Abercrombie (H70),700.0,Cappuccino (L),4.9
491,491,2019-07-31,9,Wed,1,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
492,492,2019-07-31,9,Wed,1,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
493,493,2019-07-31,9,Wed,1,4,1,No,2,The Quarter (A16),400.0,Long Black (S),3.8
494,494,2019-07-31,9,Wed,1,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
495,495,2019-07-31,9,Wed,1,9,4,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),19.6
496,496,2019-07-31,9,Wed,1,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
497,497,2019-07-31,9,Wed,1,10,2,No,3,Abercrombie (H70),700.0,Cappuccino (S),8.0
498,498,2019-07-31,9,Wed,1,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
499,499,2019-07-31,9,Wed,1,14,4,No,1,Law Library (F10),84.0,Mocha (S),18.0
500,500,2019-07-31,9,Wed,1,13,2,No,3,Abercrombie (H70),700.0,Mocha (L),10.8
501,501,2019-07-31,9,Wed,1,7,3,No,6,Peter Nicol Russell (PNR),950.0,Latte (L),14.700000000000001
502,502,2019-07-31,9,Wed,1,6,1,No,5,Carslaw (F07),150.0,Flat White (S),4.0
503,503,2019-07-31,9,Wed,1,0,1,No,4,Brennan MacCallum (A18),350.0,Espresso,3.5
504,504,2019-07-31,9,Wed,2,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
505,505,2019-07-31,9,Wed,2,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
506,506,2019-07-31,9,Wed,2,9,1,No,5,Carslaw (F07),150.0,Cappuccino (L),4.9
507,507,2019-07-31,9,Wed,2,1,2,No,1,Law Library (F10),84.0,Ristretto,6.6
508,508,2019-07-31,9,Wed,2,1,1,No,5,Carslaw (F07),150.0,Ristretto,3.3
509,509,2019-07-31,9,Wed,2,2,1,No,2,The Quarter (A16),400.0,Macchiato,3.8
510,510,2019-07-31,9,Wed,2,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
511,511,2019-07-31,9,Wed,2,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
512,512,2019-07-31,9,Wed,2,3,2,No,3,Abercrombie (H70),700.0,Long Black (L),8.0
513,513,2019-07-31,9,Wed,2,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
514,514,2019-07-31,9,Wed,2,15,1,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),4.6
515,515,2019-07-31,9,Wed,2,3,2,No,0,Fisher Library (F03),70.0,Long Black (L),8.0
516,516,2019-07-31,9,Wed,2,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
517,517,2019-07-31,9,Wed,2,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
518,518,2019-07-31,9,Wed,2,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
519,519,2019-07-31,9,Wed,2,14,2,No,0,Fisher Library (F03),70.0,Mocha (S),9.0
520,520,2019-07-31,9,Wed,3,14,2,Yes,0,Fisher Library (F03),70.0,Mocha (S),9.0
521,521,2019-07-31,9,Wed,3,4,1,Yes,0,Fisher Library (F03),70.0,Long Black (S),3.8
522,522,2019-07-31,9,Wed,3,15,2,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),9.2
523,523,2019-07-31,9,Wed,3,9,1,Yes,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
524,524,2019-07-31,9,Wed,3,4,1,Yes,5,Carslaw (F07),150.0,Long Black (S),3.8
